Student_ID,CGPA,DSA,Python,Java,C++,SQL,DBMS,Operating_System,Computer_Networks,OOPS,React,NodeJS,MongoDB,Git,Linux,AWS,Docker,Kubernetes,Machine_Learning,Communication,Presentation,Teamwork,Leadership,Critical_Thinking,Problem_Solving,Adaptability,Internships,Projects,Hackathons,Certifications,LeetCode,GitHub_Repos,Industry_Ready
S1689,6.3,88,72,53,59,40,82,98,60,49,43,37,89,27,45,18,16,94,42,91,99,85,22,54,70,53,2,2,5,1,377,1,Industry Ready
S1690,6.89,60,76,32,49,46,66,65,65,62,45,83,41,88,32,91,30,34,71,40,53,53,35,41,54,87,2,2,4,4,299,7,Moderately Ready
S1691,7.33,98,67,91,45,80,45,87,53,43,21,98,74,27,87,18,44,66,73,67,62,71,64,92,84,80,2,2,0,7,419,6,Industry Ready
S1692,7.68,91,96,31,96,43,39,78,49,90,65,78,83,30,52,94,91,47,66,58,87,48,35,54,46,61,2,2,0,3,17,7,Industry Ready
S1693,6.54,81,91,95,78,86,40,64,92,70,53,46,60,48,34,67,70,46,68,96,56,75,85,50,41,64,1,6,5,0,78,17,Industry Ready
S1694,5.99,70,68,71,87,35,55,69,64,90,81,77,27,74,36,74,92,25,75,97,53,88,57,97,74,55,0,3,4,5,415,6,Industry Ready
S1695,8.13,60,66,63,73,86,76,55,82,54,60,80,84,58,25,68,83,10,27,46,48,65,43,84,76,72,3,2,2,5,485,14,Industry Ready
S1696,6.74,51,37,71,54,33,61,97,90,89,34,98,22,32,24,32,77,56,41,57,60,59,69,59,84,41,0,6,5,4,234,8,Industry Ready
S1697,8.0,33,81,49,52,40,37,51,76,94,74,90,48,83,52,78,39,61,81,86,84,68,76,86,75,78,1,2,0,4,364,13,Industry Ready
S1698,6.16,42,62,97,88,40,94,46,58,69,22,62,89,68,73,28,77,46,73,52,41,55,75,81,58,83,3,0,2,1,19,12,Industry Ready
S1699,7.57,74,71,74,30,37,83,52,86,35,95,99,37,38,35,44,18,54,54,90,91,70,85,56,47,89,3,0,1,7,289,2,Industry Ready
S1700,7.79,71,56,71,44,88,68,94,77,79,57,30,77,86,65,64,26,23,34,57,71,63,97,44,68,45,0,6,5,0,72,5,Industry Ready
S1701,5.72,78,37,76,81,50,71,49,68,74,70,24,20,71,43,91,52,66,24,43,47,69,96,72,37,73,3,2,1,6,424,3,Industry Ready
S1702,6.95,49,52,34,87,94,76,50,94,72,36,77,41,97,24,49,97,43,36,89,75,47,92,90,37,85,1,7,5,0,353,20,Industry Ready
S1703,6.08,83,93,78,70,53,99,56,37,58,68,58,42,90,86,23,66,75,22,43,65,65,81,83,58,87,3,4,4,0,162,17,Industry Ready
S1704,5.77,65,49,66,73,59,94,97,45,38,40,67,27,39,95,93,22,40,38,66,76,54,33,64,69,81,0,1,4,2,184,10,Moderately Ready
S1705,9.76,30,45,63,33,86,35,65,47,47,43,99,48,73,69,22,66,92,56,55,54,97,85,46,54,76,0,0,2,5,375,6,Moderately Ready
S1706,6.89,44,46,99,97,46,93,35,84,55,59,39,63,24,60,62,35,92,40,53,73,89,79,73,78,61,2,2,1,1,282,14,Industry Ready
S1707,8.98,46,48,47,36,88,38,40,53,66,39,38,81,98,74,89,70,53,70,53,60,49,40,92,82,55,1,0,1,5,233,10,Moderately Ready
S1708,6.59,53,37,48,75,60,48,43,78,72,98,79,38,81,39,48,71,32,73,46,62,75,54,54,77,46,3,2,4,0,273,18,Industry Ready
S1709,8.43,87,67,69,38,93,52,86,67,66,54,45,78,36,69,93,28,90,30,84,48,78,49,91,89,86,3,4,3,1,404,8,Industry Ready
S1710,8.77,52,67,46,62,77,68,96,72,91,67,98,99,72,54,74,90,75,84,95,79,63,58,52,60,52,3,4,2,2,145,5,Industry Ready
S1711,8.06,75,82,89,62,52,35,92,37,82,52,44,38,56,69,65,39,20,49,53,65,88,44,71,65,88,0,0,2,6,154,6,Moderately Ready
S1712,7.53,37,60,71,33,99,87,53,99,64,75,34,41,38,98,49,99,58,62,81,82,47,63,78,88,89,1,6,0,0,222,7,Industry Ready
S1713,7.27,88,73,94,94,59,56,47,69,72,60,40,87,29,52,55,22,87,55,84,61,40,78,53,90,89,3,5,4,1,411,11,Industry Ready
S1714,7.0,88,89,82,63,84,95,66,70,78,73,66,24,63,86,86,58,67,76,45,52,93,25,59,90,56,1,6,0,1,96,18,Industry Ready
S1715,9.5,42,46,36,93,36,56,43,72,60,63,54,24,68,90,16,91,38,45,82,64,92,22,55,87,42,3,1,3,2,142,13,Moderately Ready
S1716,9.07,68,68,34,54,41,84,83,73,36,91,63,44,56,29,54,94,92,79,96,46,49,55,69,95,51,2,1,0,1,428,19,Industry Ready
S1717,9.65,57,71,53,84,89,50,71,59,77,30,25,43,77,60,31,60,60,41,77,90,86,20,80,68,45,2,1,3,2,46,19,Industry Ready
S1718,6.03,90,77,57,38,81,62,65,98,77,33,94,20,34,59,16,18,10,43,66,66,62,53,58,80,51,2,5,0,4,374,6,Moderately Ready
S1719,8.64,45,41,91,46,56,76,65,47,97,61,42,47,39,25,93,38,14,31,50,54,77,84,61,84,50,0,1,4,6,291,1,Moderately Ready
S1720,9.53,31,47,46,50,41,69,93,35,92,98,58,66,74,52,61,92,43,94,70,51,49,45,76,45,80,3,3,3,1,18,10,Industry Ready
S1721,6.28,46,35,49,89,42,54,89,88,82,31,92,79,32,35,77,17,87,79,90,84,72,37,49,52,58,0,5,2,2,354,10,Industry Ready
S1722,5.79,59,72,32,42,91,36,53,43,39,36,37,38,39,43,79,90,28,40,88,72,70,55,47,65,99,0,7,4,5,223,7,Moderately Ready
S1723,8.69,42,64,66,32,58,41,97,70,69,97,59,33,62,79,76,85,97,99,96,60,77,25,68,96,70,0,6,4,3,44,5,Industry Ready
S1724,7.97,42,83,44,97,64,83,36,71,50,44,55,89,60,93,12,24,49,55,42,64,52,94,53,57,90,2,2,5,0,102,10,Industry Ready
S1725,9.12,72,91,80,33,89,43,79,93,83,45,47,27,67,30,67,78,90,26,40,79,74,63,50,87,41,1,7,1,7,251,10,Industry Ready
S1726,6.1,50,98,77,36,58,61,77,55,94,66,83,56,75,63,76,43,75,80,55,86,83,59,69,96,84,1,4,2,6,56,4,Industry Ready
S1727,8.92,84,45,37,55,60,36,35,54,85,44,77,91,87,22,63,61,90,72,83,61,86,49,72,51,71,1,1,0,7,331,9,Industry Ready
S1728,6.37,69,37,42,53,90,94,95,35,93,79,57,29,63,57,18,59,73,47,66,53,71,97,81,75,57,3,3,4,0,118,0,Industry Ready
S1729,6.2,44,60,77,39,31,83,37,93,98,79,98,86,92,59,63,76,81,43,85,47,61,93,73,42,94,0,6,0,0,156,6,Industry Ready
S1730,6.21,81,39,32,42,62,36,78,62,47,46,63,32,66,38,89,14,26,72,89,63,46,50,78,65,43,0,2,4,2,481,3,Moderately Ready
S1731,9.0,82,85,94,73,91,51,41,90,60,62,95,58,69,59,60,18,47,32,99,42,45,77,88,83,61,3,6,2,7,15,12,Industry Ready
S1732,8.36,81,99,60,68,88,54,67,43,37,95,21,83,51,72,25,97,99,97,42,51,80,74,76,91,95,0,6,4,6,149,19,Industry Ready
S1733,7.75,59,49,55,48,69,66,43,99,46,39,92,49,73,96,21,14,52,91,95,86,55,55,95,82,53,1,3,0,2,327,14,Industry Ready
S1734,7.04,62,34,85,80,78,85,64,70,75,82,54,23,58,55,29,36,49,20,47,61,51,98,81,87,53,0,0,0,0,310,15,Moderately Ready
S1735,9.27,86,52,63,48,61,76,52,68,99,99,20,64,77,86,62,93,54,60,89,55,48,49,76,96,76,3,6,2,2,395,2,Industry Ready
S1736,7.19,81,38,38,81,67,97,90,66,97,44,65,25,80,39,40,56,49,78,55,46,79,67,44,84,68,3,0,0,5,481,20,Industry Ready
S1737,9.01,38,87,91,76,42,95,65,59,84,46,79,35,91,47,30,71,80,32,86,57,44,97,80,89,90,1,1,3,1,143,2,Industry Ready
S1738,7.39,83,88,42,59,83,96,97,85,81,71,82,41,38,76,12,54,97,73,93,84,97,36,82,43,73,0,0,4,1,310,7,Industry Ready
S1739,7.12,30,83,98,75,42,37,84,97,42,29,64,40,88,22,30,75,99,66,41,98,42,46,86,66,87,3,2,3,1,302,15,Industry Ready
S1740,7.49,73,75,70,50,68,60,35,79,65,69,76,84,41,56,37,32,39,46,68,62,75,82,98,91,45,3,7,1,4,72,1,Industry Ready
S1741,6.8,38,51,30,77,52,82,53,60,45,49,56,49,54,37,14,70,44,96,55,65,82,96,44,39,82,3,1,1,0,282,6,Moderately Ready
S1742,8.71,61,93,76,91,43,42,98,55,51,20,26,43,29,65,80,52,75,59,94,77,49,33,56,99,51,1,7,5,3,110,0,Industry Ready
S1743,7.66,44,37,33,87,46,39,87,85,61,73,35,83,34,24,78,44,53,51,68,41,47,45,58,84,63,0,3,5,0,98,8,Moderately Ready
S1744,6.5,41,49,92,47,53,45,40,58,61,23,69,32,21,92,82,39,13,77,70,41,48,62,85,97,84,2,4,4,1,394,8,Industry Ready
S1745,9.37,86,80,81,88,87,76,51,46,90,26,33,45,41,95,56,76,73,95,81,61,52,94,92,92,98,0,4,0,0,210,20,Industry Ready
S1746,7.15,37,68,39,77,92,75,80,45,81,49,25,39,31,76,94,19,14,62,98,90,95,20,95,91,68,1,4,2,4,350,17,Industry Ready
S1747,7.84,56,66,57,92,63,53,89,61,53,84,80,80,81,45,29,65,57,71,50,77,97,43,65,43,49,1,2,1,1,142,11,Industry Ready
S1748,9.4,91,79,35,41,80,82,40,57,91,48,40,25,64,52,47,43,75,96,90,96,58,39,41,60,85,3,1,0,6,436,11,Industry Ready
S1749,8.18,41,63,56,63,39,87,74,67,65,44,29,62,77,55,46,74,36,99,71,81,62,91,53,97,75,3,0,5,4,120,4,Industry Ready
S1750,6.0,94,62,41,90,50,89,43,72,50,59,51,68,39,41,67,15,33,53,63,67,82,27,91,68,73,1,6,2,4,346,10,Industry Ready
S1751,9.54,71,60,91,82,66,95,45,89,79,45,25,28,70,36,26,79,65,25,58,56,63,49,67,40,90,2,7,4,7,32,3,Industry Ready
S1752,8.2,91,83,81,54,36,66,54,76,61,36,21,56,26,63,51,52,54,67,71,90,42,37,43,96,71,2,1,0,6,198,15,Industry Ready
S1753,6.94,40,73,77,91,42,80,77,63,95,50,58,35,43,71,41,25,77,37,49,87,72,96,42,75,71,1,3,3,4,214,11,Industry Ready
S1754,6.1,72,63,96,33,59,70,92,68,60,80,68,23,86,41,71,72,37,58,93,57,62,32,54,88,90,3,4,4,1,355,1,Industry Ready
S1755,8.91,46,91,75,42,60,52,60,91,63,27,46,51,89,88,96,74,14,97,88,98,53,67,61,70,54,1,1,1,6,21,4,Industry Ready
S1756,8.17,61,52,44,71,34,52,72,37,78,88,75,36,72,20,30,14,56,26,95,90,58,79,87,36,48,3,6,4,4,320,7,Industry Ready
S1757,7.79,69,75,65,78,61,46,70,40,63,20,33,60,53,49,98,34,14,25,71,41,72,45,81,61,97,3,5,4,4,57,15,Industry Ready
S1758,9.34,52,85,43,85,45,80,89,82,36,98,42,64,52,58,42,36,14,95,62,74,62,28,89,52,75,1,1,2,7,282,17,Industry Ready
S1759,8.89,85,36,32,76,51,89,40,98,40,90,70,35,42,98,76,51,57,72,72,54,66,72,58,45,61,0,5,1,3,371,2,Industry Ready
S1760,6.15,35,90,96,37,93,72,37,47,43,65,44,39,77,54,15,64,82,20,69,54,51,90,73,78,52,1,0,5,0,458,5,Moderately Ready
S1761,6.84,79,32,48,84,73,36,99,70,49,39,72,61,87,88,75,35,56,48,69,83,85,28,49,38,80,0,7,2,7,498,3,Industry Ready
S1762,6.57,66,67,83,47,69,43,98,67,92,59,30,29,88,89,41,25,71,88,46,91,86,45,95,77,83,2,3,4,3,139,10,Industry Ready
S1763,8.7,93,63,98,64,66,39,92,91,36,21,54,71,99,30,73,99,36,68,55,84,46,52,73,73,53,3,4,0,0,443,1,Industry Ready
S1764,5.64,83,73,39,61,45,53,92,89,37,80,74,79,59,70,35,37,13,78,82,94,75,52,55,93,65,2,0,3,1,468,20,Industry Ready
S1765,7.95,78,59,62,53,72,73,52,47,86,90,77,67,66,82,71,39,58,32,92,73,85,71,76,59,95,3,7,3,3,327,12,Industry Ready
S1766,8.78,40,46,42,36,92,76,57,85,89,96,87,42,62,53,14,86,97,64,89,89,57,59,75,89,83,3,4,2,2,460,12,Industry Ready
S1767,9.27,78,88,80,42,44,51,63,87,87,49,56,52,80,74,20,98,74,65,40,54,55,23,88,99,64,1,0,0,7,228,17,Industry Ready
S1768,6.97,50,39,61,98,73,97,57,70,74,49,96,96,61,97,83,54,89,42,69,57,97,47,84,59,61,3,0,3,1,32,12,Industry Ready
S1769,9.03,95,47,53,71,38,80,70,39,73,64,28,44,81,92,88,28,96,51,73,52,53,73,94,71,69,2,4,0,1,113,11,Industry Ready
S1770,5.98,92,74,64,60,94,54,40,59,77,43,47,69,86,39,91,22,70,91,93,77,60,87,61,88,52,3,3,5,0,193,8,Industry Ready
S1771,9.14,57,88,99,55,73,42,68,71,47,75,74,89,74,99,58,84,29,94,73,47,82,68,97,62,89,0,2,5,0,392,0,Industry Ready
S1772,6.05,46,91,69,61,49,53,78,53,71,80,65,98,68,77,87,32,90,32,77,55,66,25,71,86,71,0,2,2,4,460,4,Industry Ready
S1773,7.21,35,88,83,81,99,66,78,69,89,32,99,74,68,36,71,23,17,72,70,59,64,52,83,98,76,1,7,1,2,281,3,Industry Ready
S1774,8.93,48,78,73,49,62,53,61,68,66,99,89,87,97,53,69,83,91,39,99,99,77,24,56,72,97,1,1,0,5,172,3,Industry Ready
S1775,6.14,85,92,91,69,35,58,86,88,48,75,46,97,52,94,86,32,22,20,95,65,54,37,48,78,58,3,1,0,1,54,13,Industry Ready
S1776,6.49,57,61,97,88,60,58,76,80,99,34,29,23,47,81,93,49,82,76,47,74,49,22,99,96,74,2,6,1,1,366,10,Industry Ready
S1777,8.61,95,39,62,43,95,90,59,40,61,30,42,47,76,53,11,73,46,85,93,96,69,21,91,72,97,1,3,4,6,179,13,Industry Ready
S1778,8.6,67,40,85,73,47,52,73,35,58,31,40,48,60,91,98,94,52,30,92,56,83,84,72,84,99,1,2,4,7,392,11,Industry Ready
S1779,8.26,66,99,65,77,57,46,73,68,56,22,64,67,98,38,68,68,65,65,59,65,48,54,95,95,88,1,1,4,3,252,15,Industry Ready
S1780,8.48,97,91,83,72,97,75,46,90,79,43,22,91,23,85,85,29,59,49,85,57,67,70,72,62,98,0,2,2,0,462,14,Industry Ready
S1781,7.83,78,76,48,45,94,82,45,60,42,28,78,32,39,91,34,41,91,88,93,83,88,87,41,65,91,2,2,4,3,248,9,Industry Ready
S1782,6.58,72,63,72,64,74,98,37,76,98,65,62,62,54,61,77,87,29,26,68,46,57,54,53,91,68,1,2,2,0,134,3,Industry Ready
S1783,6.99,65,46,41,82,87,50,56,72,81,90,26,28,72,70,51,33,57,43,70,83,50,91,76,44,46,3,1,1,6,490,0,Industry Ready
S1784,6.28,87,83,40,63,76,57,38,60,55,79,46,59,58,90,85,55,28,67,60,74,77,63,72,46,74,1,1,0,6,312,18,Industry Ready
S1785,9.41,42,69,99,32,95,73,42,93,66,30,81,65,72,68,80,27,78,62,65,51,90,48,40,41,78,1,3,3,7,184,7,Industry Ready
S1786,8.01,81,48,41,97,81,67,48,58,79,29,61,77,29,48,64,57,26,98,70,96,41,55,86,62,45,0,0,3,0,118,9,Moderately Ready
S1787,7.22,87,96,70,34,65,58,48,55,78,22,23,75,99,49,47,23,37,55,59,86,61,97,61,54,53,0,1,2,3,420,6,Moderately Ready
S1788,7.49,61,82,54,39,30,95,50,94,75,38,81,31,84,44,52,63,45,93,61,88,62,61,69,99,67,1,4,2,3,328,1,Industry Ready
S1789,9.57,89,93,32,81,68,89,66,54,86,21,27,44,20,87,79,30,47,20,96,83,59,26,66,61,40,2,6,5,3,333,1,Industry Ready
S1790,6.16,87,76,32,58,30,95,98,40,45,36,36,35,72,81,62,14,91,26,96,80,84,32,72,50,85,0,0,0,5,413,18,Industry Ready
S1791,8.02,85,35,57,60,43,74,50,44,52,21,24,70,65,57,30,40,79,63,79,93,68,41,92,70,60,1,7,1,0,50,11,Moderately Ready
S1792,7.68,57,45,52,95,52,92,86,46,45,72,82,99,45,36,29,76,35,80,65,40,65,76,55,44,66,2,2,0,6,302,18,Industry Ready
S1793,8.13,30,47,77,98,72,35,53,56,61,35,28,91,21,93,28,96,88,45,56,64,80,64,49,78,61,1,3,5,2,367,11,Industry Ready
S1794,5.58,71,81,96,66,51,59,46,96,77,29,27,72,47,20,42,68,10,49,64,55,98,73,66,53,50,2,4,2,3,83,12,Industry Ready
S1795,9.25,77,77,71,56,89,87,39,95,99,87,26,71,46,37,72,53,90,20,76,96,51,21,76,99,48,3,6,0,0,494,15,Industry Ready
S1796,9.51,69,72,69,62,56,95,76,51,88,62,56,86,47,82,77,73,11,82,66,97,87,91,41,96,49,0,5,2,7,437,7,Industry Ready
S1797,7.93,92,68,35,97,85,80,51,44,63,77,74,43,50,65,69,51,45,34,42,54,68,76,69,67,93,3,4,3,3,150,9,Industry Ready
S1798,8.5,33,78,49,88,31,94,44,46,55,79,86,33,66,38,28,47,65,82,95,50,58,94,85,71,82,2,0,0,7,462,5,Industry Ready
S1799,9.47,67,41,40,93,68,85,50,74,63,43,27,41,26,69,37,16,44,74,63,76,73,53,82,47,95,0,6,1,5,185,14,Industry Ready
S1800,8.54,56,39,56,73,80,82,50,57,43,95,88,50,91,73,31,68,36,76,64,78,87,63,58,71,89,0,6,3,6,311,16,Industry Ready
S1801,6.16,38,84,50,78,48,74,76,74,95,35,24,77,94,50,60,78,76,39,89,42,66,88,58,53,88,3,3,1,2,30,10,Industry Ready
S1802,7.98,45,30,42,82,91,41,37,84,96,28,36,88,67,84,97,79,65,41,49,84,69,72,90,64,85,2,5,1,7,323,18,Industry Ready
S1803,8.11,85,78,64,78,96,53,57,44,39,25,77,38,45,65,72,58,55,69,75,95,76,81,74,66,88,0,0,2,2,472,9,Industry Ready
S1804,7.32,60,65,76,95,92,49,62,38,49,84,82,72,74,54,71,87,29,55,81,84,70,52,50,67,78,2,5,1,4,189,17,Industry Ready
S1805,8.67,43,50,57,92,34,95,79,35,91,97,46,21,26,68,38,20,17,56,57,90,67,95,91,74,70,2,1,5,4,114,8,Industry Ready
S1806,9.52,54,66,50,54,90,90,58,77,39,43,95,72,76,53,83,11,81,65,84,81,64,88,97,49,71,0,5,4,2,466,8,Industry Ready
S1807,9.48,63,53,47,33,36,44,53,39,54,29,87,86,77,48,41,36,35,46,93,78,88,20,71,72,70,0,2,1,7,59,17,Moderately Ready
S1808,7.44,96,84,60,80,79,80,74,68,38,92,47,66,20,25,82,25,83,38,56,59,45,54,55,42,47,0,5,0,3,420,5,Industry Ready
S1809,5.99,53,54,89,40,75,91,80,58,90,46,77,72,91,20,34,73,71,35,53,92,95,44,56,73,79,3,3,5,4,289,15,Industry Ready
S1810,9.73,55,36,66,46,43,69,74,48,68,22,69,76,48,74,25,75,42,73,97,62,46,23,68,94,99,0,1,2,5,256,11,Industry Ready
S1811,9.11,49,53,50,95,98,37,96,75,74,57,86,44,41,46,24,58,70,53,58,54,45,92,59,94,90,0,2,2,0,296,1,Industry Ready
S1812,6.04,93,40,43,99,94,87,52,76,56,92,50,54,59,31,68,99,29,98,57,57,74,86,75,90,44,1,2,5,2,222,16,Industry Ready
S1813,9.46,39,41,89,98,94,86,46,47,48,93,31,48,81,23,57,25,77,70,62,91,64,29,86,52,70,1,1,4,3,103,8,Industry Ready
S1814,9.24,96,64,52,58,86,87,48,63,42,92,74,95,33,99,27,82,96,55,47,78,60,39,63,82,46,3,3,2,5,427,4,Industry Ready
S1815,7.73,53,92,58,49,91,88,95,99,80,36,23,36,21,71,32,61,38,72,89,74,86,59,82,55,84,3,4,2,0,290,16,Industry Ready
S1816,8.04,34,97,76,56,49,81,46,80,63,67,61,99,54,30,64,82,55,81,55,68,99,86,87,90,86,1,0,3,2,154,14,Industry Ready
S1817,7.22,96,86,59,37,55,37,61,68,46,68,73,68,90,71,51,14,46,50,64,59,87,94,91,46,53,3,3,3,2,148,6,Industry Ready
S1818,5.74,87,42,67,90,73,99,40,97,86,62,41,75,86,45,12,45,99,23,82,81,56,34,92,40,64,1,6,3,3,199,18,Industry Ready
S1819,6.94,56,52,56,57,96,49,67,38,92,26,20,92,98,47,80,16,62,31,71,54,80,47,43,65,60,1,5,4,3,337,5,Industry Ready
S1820,8.95,44,68,44,99,99,68,84,62,36,87,67,22,41,91,61,70,14,72,88,71,65,54,44,95,86,2,4,5,1,278,3,Industry Ready
S1821,5.52,64,41,88,32,91,84,46,35,35,93,62,41,37,85,20,38,97,80,89,51,80,26,58,91,68,3,4,2,3,40,11,Industry Ready
S1822,6.93,82,63,32,98,74,67,91,70,89,40,39,33,65,46,64,76,75,38,58,87,56,73,87,95,85,0,5,2,0,483,18,Industry Ready
S1823,7.21,73,60,39,36,40,37,87,47,68,97,37,22,82,74,97,39,24,75,57,95,46,61,90,51,84,1,4,2,4,254,5,Industry Ready
S1824,7.81,55,91,46,89,63,36,47,39,98,44,89,57,55,90,34,49,55,28,71,90,64,57,63,63,70,2,0,1,3,476,13,Industry Ready
S1825,9.46,76,42,40,33,75,38,37,48,46,80,68,40,65,73,85,40,66,44,85,51,73,83,99,93,91,2,6,2,3,463,15,Industry Ready
S1826,6.99,63,60,77,34,61,50,98,66,84,47,95,70,56,65,96,57,17,73,88,64,65,76,87,37,43,1,0,2,4,433,4,Industry Ready
S1827,6.99,79,31,34,40,34,88,92,84,55,97,36,43,37,55,90,15,46,66,79,92,45,48,40,61,93,3,0,5,4,201,4,Industry Ready
S1828,8.67,41,44,98,44,92,67,38,61,44,71,72,64,62,40,50,71,66,60,54,73,49,85,74,35,80,1,6,0,5,464,16,Industry Ready
S1829,7.44,33,86,93,93,58,43,79,69,48,32,41,88,48,68,46,38,23,70,88,47,56,92,41,38,85,3,4,0,2,21,3,Moderately Ready
S1830,6.47,77,63,43,42,77,91,70,37,74,53,29,63,95,53,91,18,14,69,60,97,53,25,49,38,68,1,6,2,6,39,10,Industry Ready
S1831,7.45,84,97,79,36,45,74,57,38,64,86,43,66,37,53,64,63,82,26,50,63,42,21,98,67,88,1,1,1,2,129,5,Moderately Ready
S1832,6.11,30,58,55,35,54,86,53,41,48,23,31,76,34,59,18,93,95,46,68,84,98,58,45,45,40,2,0,1,4,297,11,Moderately Ready
S1833,6.26,95,95,98,85,58,50,74,37,86,63,23,38,78,26,45,20,52,67,71,40,87,25,79,91,71,0,4,4,4,413,10,Industry Ready
S1834,7.64,59,45,36,93,81,42,50,93,51,34,61,53,47,71,66,28,58,74,45,64,55,33,77,60,40,0,3,4,4,171,8,Moderately Ready
S1835,7.3,32,68,45,79,75,94,92,35,96,27,24,22,72,68,72,83,53,82,94,73,44,37,59,60,43,2,7,5,0,486,19,Industry Ready
S1836,9.43,50,66,84,59,54,70,52,62,56,24,45,58,34,56,91,14,65,25,58,53,87,89,58,88,59,3,7,2,6,230,12,Industry Ready
S1837,7.06,78,50,85,51,52,37,70,93,87,85,78,94,62,81,29,96,57,54,55,75,62,95,87,61,98,1,6,3,6,236,14,Industry Ready
S1838,8.0,91,73,33,54,63,49,58,87,66,92,81,79,52,34,94,79,39,51,51,45,66,41,75,88,79,3,4,1,5,82,2,Industry Ready
S1839,8.22,67,48,77,57,96,57,35,44,89,65,99,29,21,21,56,27,42,97,54,84,44,97,87,36,76,0,0,3,1,9,4,Moderately Ready
S1840,5.56,44,37,46,68,63,37,35,37,56,84,24,59,78,30,29,30,46,25,50,48,95,32,68,43,53,3,7,4,0,83,18,Moderately Ready
S1841,8.35,81,95,65,96,61,64,98,41,72,85,45,21,27,36,15,24,59,82,78,87,76,92,95,98,97,1,6,1,1,446,14,Industry Ready
S1842,6.27,75,70,99,34,58,79,96,43,84,45,25,64,52,64,82,68,16,37,95,40,77,29,80,99,91,0,7,3,6,407,6,Industry Ready
S1843,9.63,54,99,67,94,38,51,70,47,79,50,43,46,54,87,38,83,76,50,49,48,57,46,63,55,95,3,0,2,6,389,2,Industry Ready
S1844,6.14,50,90,91,44,95,92,52,74,42,70,72,72,37,80,86,15,52,71,90,63,51,33,48,60,94,3,6,3,2,378,7,Industry Ready
S1845,7.28,34,55,77,96,86,92,50,96,99,60,26,28,40,65,58,33,49,35,76,99,60,28,71,49,53,3,7,4,6,44,12,Industry Ready
S1846,5.87,99,99,39,69,68,91,51,96,74,70,29,20,83,51,15,69,41,75,88,78,46,28,79,77,93,0,0,1,7,124,15,Industry Ready
S1847,9.79,76,58,65,98,36,41,58,44,39,38,58,52,47,38,48,37,64,86,96,57,56,76,44,73,41,0,7,1,4,145,7,Moderately Ready
S1848,7.66,97,95,58,72,98,73,36,45,79,92,97,57,64,86,41,83,92,81,63,87,81,54,60,50,60,3,1,1,0,143,8,Industry Ready
S1849,8.06,47,48,33,30,37,92,44,96,80,22,47,76,39,23,58,32,98,71,90,78,48,45,56,69,68,2,2,2,7,358,1,Industry Ready
S1850,5.79,50,97,73,51,47,90,87,90,70,57,61,52,23,44,52,88,86,24,75,57,80,60,63,57,51,1,5,1,5,103,19,Industry Ready
S1851,8.72,52,87,85,91,78,49,85,83,51,89,81,67,55,92,37,55,85,72,40,80,63,86,66,46,57,0,5,3,4,39,0,Industry Ready
S1852,6.4,93,99,71,55,45,78,48,50,75,64,71,22,96,40,54,46,18,99,85,67,50,49,87,90,77,0,6,0,5,399,19,Industry Ready
S1853,9.36,96,86,42,47,50,46,87,43,64,90,41,51,71,33,74,23,18,36,56,91,64,48,57,86,80,0,1,5,6,103,12,Industry Ready
S1854,6.38,69,66,75,77,39,42,98,67,86,60,76,96,58,41,59,57,73,50,53,41,85,87,61,53,71,1,3,5,5,334,12,Industry Ready
S1855,6.32,39,90,62,38,33,75,83,69,54,44,30,40,90,67,63,87,54,35,77,76,76,33,45,96,80,0,0,0,4,383,10,Moderately Ready
S1856,5.66,81,59,50,30,73,68,96,73,70,69,33,87,31,70,60,80,70,76,93,80,46,71,67,42,61,2,2,5,4,359,9,Industry Ready
S1857,7.53,90,54,86,38,37,80,71,59,79,20,50,36,74,99,52,45,79,40,64,75,56,58,81,45,75,0,3,2,6,197,19,Industry Ready
S1858,7.93,93,94,98,52,84,63,83,90,38,73,23,61,67,30,73,91,47,60,99,87,94,40,59,77,81,0,4,3,0,480,5,Industry Ready
S1859,5.78,34,35,99,74,48,50,67,82,84,32,41,87,28,78,39,69,84,58,76,92,80,90,96,71,51,2,5,5,6,239,15,Industry Ready
S1860,8.83,82,47,96,31,93,39,56,44,89,59,83,31,31,33,91,63,55,56,74,63,58,25,55,59,96,1,2,2,4,396,5,Industry Ready
S1861,7.45,84,39,77,43,69,39,67,75,93,40,96,64,99,26,51,88,79,60,61,74,96,74,58,58,60,1,1,0,2,451,19,Industry Ready
S1862,7.75,66,40,62,67,80,64,62,93,76,60,98,55,88,88,47,72,73,72,95,45,60,59,47,68,47,0,0,5,1,479,20,Industry Ready
S1863,7.4,85,94,65,69,38,84,38,62,36,80,80,99,76,77,96,57,44,93,99,56,84,89,57,46,67,1,2,1,5,49,12,Industry Ready
S1864,7.22,88,94,62,92,59,39,83,75,80,52,25,70,47,59,95,31,21,51,86,69,48,44,76,76,96,2,3,0,3,156,11,Industry Ready
S1865,7.91,98,81,60,45,85,47,45,85,36,92,98,26,36,44,75,52,57,44,46,90,84,23,84,46,92,1,1,0,2,441,7,Industry Ready
S1866,6.17,88,96,50,35,73,83,69,96,84,48,87,52,41,97,78,50,72,72,50,47,85,53,86,63,61,0,3,0,1,134,2,Industry Ready
S1867,6.28,31,60,56,32,88,84,73,64,35,74,25,67,54,61,24,26,54,83,49,81,47,41,70,54,91,2,7,2,3,224,12,Industry Ready
